chain_id	step_index	source	sutra_code	step_result
ch0001188	0	Ashtadhyayi	1.3.1	zWA\
ch0001188	1	Varttika	6.1.64.2	sTA
ch0001188	2	Ashtadhyayi	3.3.161	sTA li~N
ch0001188	3	Ashtadhyayi	1.3.2	sTA li~N
ch0001188	4	Ashtadhyayi	1.3.3	sTA li~N
ch0001188	5	Ashtadhyayi	1.3.9	sTA l
ch0001188	6	Ashtadhyayi	1.3.23	sTA l
ch0001188	7	Ashtadhyayi	3.4.78	sTA mahiN
ch0001188	8	Ashtadhyayi	1.3.3	sTA mahiN
ch0001188	9	Ashtadhyayi	1.3.9	sTA mahi
ch0001188	10	Ashtadhyayi	3.4.113	sTA mahi
ch0001188	11	Ashtadhyayi	3.1.68	sTA Sap mahi
ch0001188	12	Ashtadhyayi	1.3.3	sTA Sap mahi
ch0001188	13	Ashtadhyayi	1.3.8	sTA Sap mahi
ch0001188	14	Ashtadhyayi	1.3.9	sTA a mahi
ch0001188	15	Ashtadhyayi	3.4.113	sTA a mahi
ch0001188	16	Ashtadhyayi	3.4.102	sTA a sIyu~w mahi
ch0001188	17	Ashtadhyayi	1.3.2	sTA a sIyu~w mahi
ch0001188	18	Ashtadhyayi	1.3.3	sTA a sIyu~w mahi
ch0001188	19	Ashtadhyayi	1.3.9	sTA a sIy mahi
ch0001188	20	Ashtadhyayi	1.2.4	sTA a sIy mahi
ch0001188	21	Ashtadhyayi	1.4.13	sTA a sIy mahi
ch0001188	22	Ashtadhyayi	7.3.78	tizWa a sIy mahi
ch0001188	23	Ashtadhyayi	7.2.79	tizWa a Iy mahi
ch0001188	24	Ashtadhyayi	6.1.66	tizWa a I mahi
ch0001188	25	Ashtadhyayi	1.4.14	tizWa a I mahi
ch0001188	26	Ashtadhyayi	6.1.97	tizW a I mahi
ch0001188	27	Ashtadhyayi	6.1.87	tizW  e mahi
ch0001188	28	Ashtadhyayi	8.4.68	tizW  e mahi
ch0001189	0	Ashtadhyayi	1.3.1	zWA\
ch0001189	1	Varttika	6.1.64.2	sTA
ch0001189	2	Ashtadhyayi	3.3.161	sTA li~N
ch0001189	3	Ashtadhyayi	1.3.2	sTA li~N
ch0001189	4	Ashtadhyayi	1.3.3	sTA li~N
ch0001189	5	Ashtadhyayi	1.3.9	sTA l
ch0001189	6	Ashtadhyayi	1.3.23	sTA l
ch0001189	7	Ashtadhyayi	3.4.78	sTA iw
ch0001189	8	Ashtadhyayi	1.3.3	sTA iw
ch0001189	9	Ashtadhyayi	1.3.9	sTA i
ch0001189	10	Ashtadhyayi	3.4.113	sTA i
ch0001189	11	Ashtadhyayi	3.1.68	sTA Sap i
ch0001189	12	Ashtadhyayi	1.3.3	sTA Sap i
ch0001189	13	Ashtadhyayi	1.3.8	sTA Sap i
ch0001189	14	Ashtadhyayi	1.3.9	sTA a i
ch0001189	15	Ashtadhyayi	3.4.113	sTA a i
ch0001189	16	Ashtadhyayi	3.4.102	sTA a sIyu~w i
ch0001189	17	Ashtadhyayi	1.3.2	sTA a sIyu~w i
ch0001189	18	Ashtadhyayi	1.3.3	sTA a sIyu~w i
ch0001189	19	Ashtadhyayi	1.3.9	sTA a sIy i
ch0001189	20	Ashtadhyayi	3.4.106	sTA a sIy a
ch0001189	21	Ashtadhyayi	1.2.4	sTA a sIy a
ch0001189	22	Ashtadhyayi	1.4.13	sTA a sIy a
ch0001189	23	Ashtadhyayi	7.3.78	tizWa a sIy a
ch0001189	24	Ashtadhyayi	7.2.79	tizWa a Iy a
ch0001189	25	Ashtadhyayi	1.4.14	tizWa a Iy a
ch0001189	26	Ashtadhyayi	6.1.97	tizW a Iy a
ch0001189	27	Ashtadhyayi	6.1.87	tizW  ey a
ch0001189	28	Ashtadhyayi	8.4.68	tizW  ey a
ch0001190	0	Ashtadhyayi	1.3.1	uca~
ch0001190	1	Ashtadhyayi	1.3.2	uca~
ch0001190	2	Ashtadhyayi	1.3.9	uc
ch0001190	3	Ashtadhyayi	3.3.162	uc lo~w
ch0001190	4	Ashtadhyayi	1.3.2	uc lo~w
ch0001190	5	Ashtadhyayi	1.3.3	uc lo~w
ch0001190	6	Ashtadhyayi	1.3.9	uc l
ch0001190	7	Ashtadhyayi	1.3.78	uc l
ch0001190	8	Ashtadhyayi	3.4.78	uc tip
ch0001190	9	Ashtadhyayi	1.3.3	uc tip
ch0001190	10	Ashtadhyayi	1.3.9	uc ti
ch0001190	11	Ashtadhyayi	3.4.113	uc ti
ch0001190	12	Ashtadhyayi	3.1.69	uc Syan ti
ch0001190	13	Ashtadhyayi	1.3.3	uc Syan ti
ch0001190	14	Ashtadhyayi	1.3.8	uc Syan ti
ch0001190	15	Ashtadhyayi	1.3.9	uc ya ti
ch0001190	16	Ashtadhyayi	3.4.113	uc ya ti
ch0001190	17	Ashtadhyayi	3.4.86	uc ya tu
ch0001190	18	Ashtadhyayi	1.2.4	uc ya tu
ch0001190	19	Ashtadhyayi	1.4.13	uc ya tu
ch0001190	20	Ashtadhyayi	1.1.5	uc ya tu
ch0001190	21	Ashtadhyayi	1.4.14	uc ya tu
ch0001190	22	Ashtadhyayi	8.4.68	uc ya tu
ch0001191	0	Ashtadhyayi	1.3.1	madI~
ch0001191	1	Ashtadhyayi	1.3.2	madI~
ch0001191	2	Ashtadhyayi	1.3.9	mad
ch0001191	3	Ashtadhyayi	3.2.123	mad la~w
ch0001191	4	Ashtadhyayi	1.3.2	mad la~w
ch0001191	5	Ashtadhyayi	1.3.3	mad la~w
ch0001191	6	Ashtadhyayi	1.3.9	mad l
ch0001191	7	Ashtadhyayi	1.3.78	mad l
ch0001191	8	Ashtadhyayi	3.4.78	mad tip
ch0001191	9	Ashtadhyayi	1.3.3	mad tip
ch0001191	10	Ashtadhyayi	1.3.9	mad ti
ch0001191	11	Ashtadhyayi	3.4.113	mad ti
ch0001191	12	Ashtadhyayi	3.1.69	mad Syan ti
ch0001191	13	Ashtadhyayi	1.3.3	mad Syan ti
ch0001191	14	Ashtadhyayi	1.3.8	mad Syan ti
ch0001191	15	Ashtadhyayi	1.3.9	mad ya ti
ch0001191	16	Ashtadhyayi	3.4.113	mad ya ti
ch0001191	17	Ashtadhyayi	1.2.4	mad ya ti
ch0001191	18	Ashtadhyayi	1.4.13	mad ya ti
ch0001191	19	Ashtadhyayi	7.3.74	mAd ya ti
ch0001191	20	Ashtadhyayi	1.4.14	mAd ya ti
ch0001191	21	Ashtadhyayi	8.4.68	mAd ya ti
ch0001192	0	Ashtadhyayi	1.3.1	madI~
ch0001192	1	Ashtadhyayi	1.3.2	madI~
ch0001192	2	Ashtadhyayi	1.3.9	mad
ch0001192	3	Ashtadhyayi	3.2.111	mad laN
ch0001192	4	Ashtadhyayi	1.3.3	mad laN
ch0001192	5	Ashtadhyayi	1.3.9	mad la
ch0001192	6	Ashtadhyayi	1.3.78	mad la
ch0001192	7	Ashtadhyayi	3.4.78	mad tip
ch0001192	8	Ashtadhyayi	1.3.3	mad tip
ch0001192	9	Ashtadhyayi	1.3.9	mad ti
ch0001192	10	Ashtadhyayi	3.4.113	mad ti
ch0001192	11	Ashtadhyayi	3.1.69	mad Syan ti
ch0001192	12	Ashtadhyayi	1.3.3	mad Syan ti
ch0001192	13	Ashtadhyayi	1.3.8	mad Syan ti
ch0001192	14	Ashtadhyayi	1.3.9	mad ya ti
ch0001192	15	Ashtadhyayi	3.4.113	mad ya ti
ch0001192	16	Ashtadhyayi	3.4.100	mad ya t
ch0001192	17	Ashtadhyayi	1.2.4	mad ya t
ch0001192	18	Ashtadhyayi	1.4.13	mad ya t
ch0001192	19	Ashtadhyayi	7.3.74	mAd ya t
ch0001192	20	Ashtadhyayi	6.4.71	aw mAd ya t
ch0001192	21	Ashtadhyayi	1.3.3	aw mAd ya t
ch0001192	22	Ashtadhyayi	1.3.9	a mAd ya t
ch0001192	23	Ashtadhyayi	1.4.14	a mAd ya t
ch0001192	24	Ashtadhyayi	8.2.39	a mAd ya d
ch0001192	25	Ashtadhyayi	8.4.68	a mAd ya d
ch0001193	0	Ashtadhyayi	1.3.1	madI~
ch0001193	1	Ashtadhyayi	1.3.2	madI~
ch0001193	2	Ashtadhyayi	1.3.9	mad
ch0001193	3	Ashtadhyayi	3.2.123	mad la~w
ch0001193	4	Ashtadhyayi	1.3.2	mad la~w
ch0001193	5	Ashtadhyayi	1.3.3	mad la~w
ch0001193	6	Ashtadhyayi	1.3.9	mad l
ch0001193	7	Ashtadhyayi	1.3.78	mad l
ch0001193	8	Ashtadhyayi	3.4.78	mad Ji
ch0001193	9	Ashtadhyayi	3.4.113	mad Ji
ch0001193	10	Ashtadhyayi	3.1.69	mad Syan Ji
ch0001193	11	Ashtadhyayi	1.3.3	mad Syan Ji
ch0001193	12	Ashtadhyayi	1.3.8	mad Syan Ji
ch0001193	13	Ashtadhyayi	1.3.9	mad ya Ji
ch0001193	14	Ashtadhyayi	3.4.113	mad ya Ji
ch0001193	15	Ashtadhyayi	1.2.4	mad ya Ji
ch0001193	16	Ashtadhyayi	1.2.4	mad ya Ji
ch0001193	17	Ashtadhyayi	7.1.3	mad ya anti
ch0001193	18	Ashtadhyayi	1.4.13	mad ya anti
ch0001193	19	Ashtadhyayi	7.3.74	mAd ya anti
ch0001193	20	Ashtadhyayi	1.4.14	mAd ya anti
ch0001193	21	Ashtadhyayi	6.1.97	mAd y anti
ch0001193	22	Ashtadhyayi	8.3.24	mAd y aMti
ch0001193	23	Ashtadhyayi	8.4.58	mAd y anti
ch0001193	24	Ashtadhyayi	8.4.68	mAd y anti
ch0001194	0	Ashtadhyayi	1.3.1	madI~
ch0001194	1	Ashtadhyayi	1.3.2	madI~
ch0001194	2	Ashtadhyayi	1.3.9	mad
ch0001194	3	Ashtadhyayi	3.2.111	mad laN
ch0001194	4	Ashtadhyayi	1.3.3	mad laN
ch0001194	5	Ashtadhyayi	1.3.9	mad la
ch0001194	6	Ashtadhyayi	1.3.78	mad la
ch0001194	7	Ashtadhyayi	3.4.78	mad tip
ch0001194	8	Ashtadhyayi	1.3.3	mad tip
ch0001194	9	Ashtadhyayi	1.3.9	mad ti
ch0001194	10	Ashtadhyayi	3.4.113	mad ti
ch0001194	11	Ashtadhyayi	3.1.69	mad Syan ti
ch0001194	12	Ashtadhyayi	1.3.3	mad Syan ti
ch0001194	13	Ashtadhyayi	1.3.8	mad Syan ti
ch0001194	14	Ashtadhyayi	1.3.9	mad ya ti
ch0001194	15	Ashtadhyayi	3.4.113	mad ya ti
ch0001194	16	Ashtadhyayi	3.4.100	mad ya t
ch0001194	17	Ashtadhyayi	1.2.4	mad ya t
ch0001194	18	Ashtadhyayi	1.4.13	mad ya t
ch0001194	19	Ashtadhyayi	7.3.74	mAd ya t
ch0001194	20	Ashtadhyayi	6.4.71	aw mAd ya t
ch0001194	21	Ashtadhyayi	1.3.3	aw mAd ya t
ch0001194	22	Ashtadhyayi	1.3.9	a mAd ya t
ch0001194	23	Ashtadhyayi	1.4.14	a mAd ya t
ch0001194	24	Ashtadhyayi	8.2.39	a mAd ya d
ch0001194	25	Ashtadhyayi	8.4.56	a mAd ya t
ch0001194	26	Ashtadhyayi	8.4.68	a mAd ya t
ch0001195	0	Ashtadhyayi	1.3.1	madI~
ch0001195	1	Ashtadhyayi	1.3.2	madI~
ch0001195	2	Ashtadhyayi	1.3.9	mad
ch0001195	3	Ashtadhyayi	3.3.161	mad li~N
ch0001195	4	Ashtadhyayi	1.3.2	mad li~N
ch0001195	5	Ashtadhyayi	1.3.3	mad li~N
ch0001195	6	Ashtadhyayi	1.3.9	mad l
ch0001195	7	Ashtadhyayi	1.3.78	mad l
ch0001195	8	Ashtadhyayi	3.4.78	mad tip
ch0001195	9	Ashtadhyayi	1.3.3	mad tip
ch0001195	10	Ashtadhyayi	1.3.9	mad ti
ch0001195	11	Ashtadhyayi	3.4.113	mad ti
ch0001195	12	Ashtadhyayi	3.1.69	mad Syan ti
ch0001195	13	Ashtadhyayi	1.3.3	mad Syan ti
ch0001195	14	Ashtadhyayi	1.3.8	mad Syan ti
ch0001195	15	Ashtadhyayi	1.3.9	mad ya ti
ch0001195	16	Ashtadhyayi	3.4.113	mad ya ti
ch0001195	17	Ashtadhyayi	3.4.100	mad ya t
ch0001195	18	Ashtadhyayi	3.4.103	mad ya yAsu~w t
ch0001195	19	Ashtadhyayi	1.3.2	mad ya yAsu~w t
ch0001195	20	Ashtadhyayi	1.3.3	mad ya yAsu~w t
ch0001195	21	Ashtadhyayi	1.3.9	mad ya yAs t
ch0001195	22	Ashtadhyayi	3.4.107	mad ya yAs st
ch0001195	23	Ashtadhyayi	1.2.4	mad ya yAs st
ch0001195	24	Ashtadhyayi	1.4.13	mad ya yAs st
ch0001195	25	Ashtadhyayi	7.3.74	mAd ya yAs st
ch0001195	26	Ashtadhyayi	7.2.79	mAd ya yA t
ch0001195	27	Ashtadhyayi	7.2.80	mAd ya iy t
ch0001195	28	Ashtadhyayi	6.1.66	mAd ya i t
ch0001195	29	Ashtadhyayi	1.4.14	mAd ya i t
ch0001195	30	Ashtadhyayi	6.1.87	mAd y e t
ch0001195	31	Ashtadhyayi	8.2.39	mAd y e d
ch0001195	32	Ashtadhyayi	8.4.56	mAd y e t
ch0001196	0	Ashtadhyayi	1.3.1	madI~
ch0001196	1	Ashtadhyayi	1.3.2	madI~
ch0001196	2	Ashtadhyayi	1.3.9	mad
ch0001196	3	Ashtadhyayi	3.3.162	mad lo~w
ch0001196	4	Ashtadhyayi	1.3.2	mad lo~w
ch0001196	5	Ashtadhyayi	1.3.3	mad lo~w
ch0001196	6	Ashtadhyayi	1.3.9	mad l
ch0001196	7	Ashtadhyayi	1.3.78	mad l
ch0001196	8	Ashtadhyayi	3.4.78	mad tip
ch0001196	9	Ashtadhyayi	1.3.3	mad tip
ch0001196	10	Ashtadhyayi	1.3.9	mad ti
ch0001196	11	Ashtadhyayi	3.4.113	mad ti
ch0001196	12	Ashtadhyayi	3.1.69	mad Syan ti
ch0001196	13	Ashtadhyayi	1.3.3	mad Syan ti
ch0001196	14	Ashtadhyayi	1.3.8	mad Syan ti
ch0001196	15	Ashtadhyayi	1.3.9	mad ya ti
ch0001196	16	Ashtadhyayi	3.4.113	mad ya ti
ch0001196	17	Ashtadhyayi	3.4.86	mad ya tu
ch0001196	18	Ashtadhyayi	1.2.4	mad ya tu
ch0001196	19	Ashtadhyayi	1.4.13	mad ya tu
ch0001196	20	Ashtadhyayi	7.3.74	mAd ya tu
ch0001196	21	Ashtadhyayi	1.4.14	mAd ya tu
ch0001196	22	Ashtadhyayi	8.4.68	mAd ya tu
ch0001197	0	Ashtadhyayi	1.3.1	madI~
ch0001197	1	Ashtadhyayi	1.3.2	madI~
ch0001197	2	Ashtadhyayi	1.3.9	mad
ch0001197	3	Ashtadhyayi	3.3.161	mad li~N
ch0001197	4	Ashtadhyayi	1.3.2	mad li~N
ch0001197	5	Ashtadhyayi	1.3.3	mad li~N
ch0001197	6	Ashtadhyayi	1.3.9	mad l
ch0001197	7	Ashtadhyayi	1.3.78	mad l
ch0001197	8	Ashtadhyayi	3.4.78	mad tip
ch0001197	9	Ashtadhyayi	1.3.3	mad tip
ch0001197	10	Ashtadhyayi	1.3.9	mad ti
ch0001197	11	Ashtadhyayi	3.4.113	mad ti
ch0001197	12	Ashtadhyayi	3.1.69	mad Syan ti
ch0001197	13	Ashtadhyayi	1.3.3	mad Syan ti
ch0001197	14	Ashtadhyayi	1.3.8	mad Syan ti
ch0001197	15	Ashtadhyayi	1.3.9	mad ya ti
ch0001197	16	Ashtadhyayi	3.4.113	mad ya ti
ch0001197	17	Ashtadhyayi	3.4.100	mad ya t
ch0001197	18	Ashtadhyayi	3.4.103	mad ya yAsu~w t
ch0001197	19	Ashtadhyayi	1.3.2	mad ya yAsu~w t
ch0001197	20	Ashtadhyayi	1.3.3	mad ya yAsu~w t
ch0001197	21	Ashtadhyayi	1.3.9	mad ya yAs t
ch0001197	22	Ashtadhyayi	3.4.107	mad ya yAs st
ch0001197	23	Ashtadhyayi	1.2.4	mad ya yAs st
ch0001197	24	Ashtadhyayi	1.4.13	mad ya yAs st
ch0001197	25	Ashtadhyayi	7.3.74	mAd ya yAs st
ch0001197	26	Ashtadhyayi	7.2.79	mAd ya yA t
ch0001197	27	Ashtadhyayi	7.2.80	mAd ya iy t
ch0001197	28	Ashtadhyayi	6.1.66	mAd ya i t
ch0001197	29	Ashtadhyayi	1.4.14	mAd ya i t
ch0001197	30	Ashtadhyayi	6.1.87	mAd y e t
ch0001197	31	Ashtadhyayi	8.2.39	mAd y e d
ch0001198	0	Ashtadhyayi	1.2.45	dvitIya
ch0001198	1	Ashtadhyayi	4.1.2	dvitIya Ni
ch0001198	2	Ashtadhyayi	1.3.8	dvitIya Ni
ch0001198	3	Ashtadhyayi	1.3.9	dvitIya i
ch0001198	4	Varttika	1.1.33.1	dvitIya i
ch0001198	5	Varttika	1.1.33.1	dvitIya i
ch0001198	6	Ashtadhyayi	1.4.13	dvitIya i
ch0001198	7	Ashtadhyayi	7.1.15	dvitIya smin
ch0001198	8	Ashtadhyayi	1.4.17	dvitIya smin
ch0001198	9	Ashtadhyayi	1.4.14	dvitIya smin
ch0001198	10	Ashtadhyayi	8.4.68	dvitIya smin
ch0001199	0	Ashtadhyayi	1.2.45	dvitIya
ch0001199	1	Ashtadhyayi	4.1.2	dvitIya Nasi~
ch0001199	2	Ashtadhyayi	1.3.2	dvitIya Nasi~
ch0001199	3	Ashtadhyayi	1.3.8	dvitIya Nasi~
ch0001199	4	Ashtadhyayi	1.3.9	dvitIya as
ch0001199	5	Varttika	1.1.33.1	dvitIya as
ch0001199	6	Varttika	1.1.33.1	dvitIya as
ch0001199	7	Ashtadhyayi	1.4.13	dvitIya as
ch0001199	8	Ashtadhyayi	7.1.15	dvitIya smAt
ch0001199	9	Ashtadhyayi	1.4.17	dvitIya smAt
ch0001199	10	Ashtadhyayi	1.4.14	dvitIya smAt
ch0001199	11	Ashtadhyayi	8.2.39	dvitIya smAd
ch0001199	12	Ashtadhyayi	8.4.56	dvitIya smAt
ch0001199	13	Ashtadhyayi	8.4.68	dvitIya smAt
ch0001200	0	Ashtadhyayi	1.2.45	gadA
ch0001200	1	Ashtadhyayi	4.1.2	gadA ByAm
ch0001200	2	Ashtadhyayi	1.3.4	gadA ByAm
ch0001200	3	Ashtadhyayi	1.4.13	gadA ByAm
ch0001200	4	Ashtadhyayi	1.4.17	gadA ByAm
ch0001200	5	Ashtadhyayi	1.4.14	gadA ByAm
ch0001200	6	Ashtadhyayi	8.4.68	gadA ByAm
ch0001201	0	Ashtadhyayi	1.3.1	hA
ch0001201	1	Ashtadhyayi	3.2.111	hA laN
ch0001201	2	Ashtadhyayi	1.3.3	hA laN
ch0001201	3	Ashtadhyayi	1.3.9	hA la
ch0001201	4	Ashtadhyayi	1.3.78	hA la
ch0001201	5	Ashtadhyayi	3.4.78	hA sip
ch0001201	6	Ashtadhyayi	1.3.3	hA sip
ch0001201	7	Ashtadhyayi	1.3.9	hA si
ch0001201	8	Ashtadhyayi	3.4.113	hA si
ch0001201	9	Ashtadhyayi	3.1.68	hA Sap si
ch0001201	10	Ashtadhyayi	1.3.3	hA Sap si
ch0001201	11	Ashtadhyayi	1.3.8	hA Sap si
ch0001201	12	Ashtadhyayi	1.3.9	hA a si
ch0001201	13	Ashtadhyayi	3.4.113	hA a si
ch0001201	14	Ashtadhyayi	3.4.100	hA a s
ch0001201	15	Ashtadhyayi	1.4.13	hA a s
ch0001201	16	Ashtadhyayi	6.4.71	aw hA a s
ch0001201	17	Ashtadhyayi	1.3.3	aw hA a s
ch0001201	18	Ashtadhyayi	1.3.9	a hA a s
ch0001201	19	Ashtadhyayi	1.4.14	a hA a s
ch0001201	20	Ashtadhyayi	6.1.101	a hA  s
ch0001201	21	Ashtadhyayi	8.2.66	a hA  ru~
ch0001201	22	Ashtadhyayi	1.3.2	a hA  r
ch0001201	23	Ashtadhyayi	8.3.15	a hA  H
ch0001201	24	Ashtadhyayi	8.4.68	a hA  H
ch0001202	0	Ashtadhyayi	1.3.1	hA
ch0001202	1	Ashtadhyayi	3.3.161	hA li~N
ch0001202	2	Ashtadhyayi	1.3.2	hA li~N
ch0001202	3	Ashtadhyayi	1.3.3	hA li~N
ch0001202	4	Ashtadhyayi	1.3.9	hA l
ch0001202	5	Ashtadhyayi	1.3.78	hA l
ch0001202	6	Ashtadhyayi	3.4.78	hA mip
ch0001202	7	Ashtadhyayi	1.3.3	hA mip
ch0001202	8	Ashtadhyayi	1.3.9	hA mi
ch0001202	9	Ashtadhyayi	3.4.113	hA mi
ch0001202	10	Ashtadhyayi	3.1.68	hA Sap mi
ch0001202	11	Ashtadhyayi	1.3.3	hA Sap mi
ch0001202	12	Ashtadhyayi	1.3.8	hA Sap mi
ch0001202	13	Ashtadhyayi	1.3.9	hA a mi
ch0001202	14	Ashtadhyayi	3.4.113	hA a mi
ch0001202	15	Ashtadhyayi	3.4.101	hA a am
ch0001202	16	Ashtadhyayi	1.3.4	hA a am
ch0001202	17	Ashtadhyayi	3.4.103	hA a yAsu~w am
ch0001202	18	Ashtadhyayi	1.3.2	hA a yAsu~w am
ch0001202	19	Ashtadhyayi	1.3.3	hA a yAsu~w am
ch0001202	20	Ashtadhyayi	1.3.9	hA a yAs am
ch0001202	21	Ashtadhyayi	1.4.13	hA a yAs am
ch0001202	22	Ashtadhyayi	7.2.79	hA a yA am
ch0001202	23	Ashtadhyayi	7.2.80	hA a iy am
ch0001202	24	Ashtadhyayi	1.4.14	hA a iy am
ch0001202	25	Ashtadhyayi	6.1.101	hA  iy am
ch0001202	26	Ashtadhyayi	6.1.87	h  ey am
ch0001202	27	Ashtadhyayi	8.4.68	h  ey am
ch0001203	0	Ashtadhyayi	1.2.45	kati
ch0001203	1	Ashtadhyayi	4.1.2	kati Bis
ch0001203	2	Ashtadhyayi	1.3.4	kati Bis
ch0001203	3	Ashtadhyayi	1.1.23	kati Bis
ch0001203	4	Ashtadhyayi	1.1.24	kati Bis
ch0001203	5	Ashtadhyayi	1.1.23	kati Bis
ch0001203	6	Ashtadhyayi	1.1.24	kati Bis
ch0001203	7	Ashtadhyayi	1.4.13	kati Bis
ch0001203	8	Ashtadhyayi	1.4.17	kati Bis
ch0001203	9	Ashtadhyayi	1.4.14	kati Bis
ch0001203	10	Ashtadhyayi	8.2.66	kati Biru~
ch0001203	11	Ashtadhyayi	1.3.2	kati Bir
ch0001203	12	Ashtadhyayi	8.3.15	kati BiH
ch0001203	13	Ashtadhyayi	8.4.68	kati BiH
ch0001204	0	Ashtadhyayi	1.2.45	mAsa
ch0001204	1	Ashtadhyayi	4.1.2	mAsa os
ch0001204	2	Ashtadhyayi	1.3.4	mAsa os
ch0001204	3	Ashtadhyayi	1.1.73	mAsa os
ch0001204	4	Ashtadhyayi	1.1.73	mAsa os
ch0001204	5	Ashtadhyayi	6.1.63	mAs os
ch0001204	6	Ashtadhyayi	1.4.13	mAs os
ch0001204	7	Ashtadhyayi	1.4.18	mAs os
ch0001204	8	Ashtadhyayi	1.4.14	mAs os
ch0001204	9	Ashtadhyayi	8.2.66	mAs oru~
ch0001204	10	Ashtadhyayi	1.3.2	mAs or
ch0001204	11	Ashtadhyayi	8.3.15	mAs oH
ch0001205	0	Ashtadhyayi	1.2.45	rUpin
ch0001205	1	Ashtadhyayi	4.1.2	rUpin Sas
ch0001205	2	Ashtadhyayi	1.3.4	rUpin Sas
ch0001205	3	Ashtadhyayi	1.3.8	rUpin Sas
ch0001205	4	Ashtadhyayi	1.3.9	rUpin as
ch0001205	5	Ashtadhyayi	1.4.13	rUpin as
ch0001205	6	Ashtadhyayi	7.1.20	rUpin Si
ch0001205	7	Ashtadhyayi	1.3.8	rUpin Si
ch0001205	8	Ashtadhyayi	1.3.9	rUpin i
ch0001205	9	Ashtadhyayi	1.1.42	rUpin i
ch0001205	10	Ashtadhyayi	1.4.14	rUpin i
ch0001205	11	Ashtadhyayi	8.4.2	rUpiR i
ch0001206	0	Ashtadhyayi	1.2.45	rUpin
ch0001206	1	Ashtadhyayi	4.1.2	rUpin Bis
ch0001206	2	Ashtadhyayi	1.3.4	rUpin Bis
ch0001206	3	Ashtadhyayi	1.4.13	rUpin Bis
ch0001206	4	Ashtadhyayi	1.4.17	rUpin Bis
ch0001206	5	Ashtadhyayi	1.4.14	rUpin Bis
ch0001206	6	Ashtadhyayi	8.2.7	rUpi Bis
ch0001206	7	Ashtadhyayi	8.2.66	rUpi Biru~
ch0001206	8	Ashtadhyayi	1.3.2	rUpi Bir
ch0001206	9	Ashtadhyayi	8.3.15	rUpi BiH
ch0001207	0	Ashtadhyayi	1.2.45	rUpin
ch0001207	1	Ashtadhyayi	4.1.2	rUpin sup
ch0001207	2	Ashtadhyayi	1.3.3	rUpin sup
ch0001207	3	Ashtadhyayi	1.3.9	rUpin su
ch0001207	4	Ashtadhyayi	1.4.13	rUpin su
ch0001207	5	Ashtadhyayi	1.4.17	rUpin su
ch0001207	6	Ashtadhyayi	1.4.14	rUpin su
ch0001207	7	Ashtadhyayi	8.2.7	rUpi su
ch0001207	8	Ashtadhyayi	8.3.59	rUpi zu
ch0001208	0	Ashtadhyayi	1.2.45	sTAna
ch0001208	1	Ashtadhyayi	4.1.2	sTAna sup
ch0001208	2	Ashtadhyayi	1.3.3	sTAna sup
ch0001208	3	Ashtadhyayi	1.3.9	sTAna su
ch0001208	4	Ashtadhyayi	1.1.73	sTAna su
ch0001208	5	Ashtadhyayi	1.1.73	sTAna su
ch0001208	6	Ashtadhyayi	1.4.13	sTAna su
ch0001208	7	Ashtadhyayi	1.4.17	sTAna su
ch0001208	8	Ashtadhyayi	1.4.14	sTAna su
ch0001208	9	Ashtadhyayi	7.3.103	sTAne su
ch0001208	10	Ashtadhyayi	8.3.59	sTAne zu
ch0001208	11	Ashtadhyayi	8.3.111	sTAne zu
ch0001209	0	Ashtadhyayi	1.2.45	sTAna
ch0001209	1	Ashtadhyayi	4.1.2	sTAna Nasi~
ch0001209	2	Ashtadhyayi	1.3.2	sTAna Nasi~
ch0001209	3	Ashtadhyayi	1.3.8	sTAna Nasi~
ch0001209	4	Ashtadhyayi	1.3.9	sTAna as
ch0001209	5	Ashtadhyayi	1.1.73	sTAna as
ch0001209	6	Ashtadhyayi	1.1.73	sTAna as
ch0001209	7	Ashtadhyayi	1.4.13	sTAna as
ch0001209	8	Ashtadhyayi	7.1.12	sTAna At
ch0001209	9	Ashtadhyayi	1.4.18	sTAna At
ch0001209	10	Ashtadhyayi	1.4.14	sTAna At
ch0001209	11	Ashtadhyayi	6.1.101	sTAnA t
ch0001209	12	Ashtadhyayi	8.2.39	sTAnA d
ch0001209	13	Ashtadhyayi	8.3.111	sTAnA d
ch0001209	14	Ashtadhyayi	8.4.56	sTAnA t
ch0001210	0	Ashtadhyayi	1.2.45	sTAna
ch0001210	1	Ashtadhyayi	4.1.2	sTAna Nasi~
ch0001210	2	Ashtadhyayi	1.3.2	sTAna Nasi~
ch0001210	3	Ashtadhyayi	1.3.8	sTAna Nasi~
ch0001210	4	Ashtadhyayi	1.3.9	sTAna as
ch0001210	5	Ashtadhyayi	1.1.73	sTAna as
ch0001210	6	Ashtadhyayi	1.1.73	sTAna as
ch0001210	7	Ashtadhyayi	1.4.13	sTAna as
ch0001210	8	Ashtadhyayi	7.1.12	sTAna At
ch0001210	9	Ashtadhyayi	1.4.18	sTAna At
ch0001210	10	Ashtadhyayi	1.4.14	sTAna At
ch0001210	11	Ashtadhyayi	6.1.101	sTAnA t
ch0001210	12	Ashtadhyayi	8.2.39	sTAnA d
ch0001210	13	Ashtadhyayi	8.3.111	sTAnA d
ch0001211	0	Ashtadhyayi	1.2.45	sTAna
