mandala	sukta	verse	pada_letter	pratika	match_status	elizarenkova_ref	rvlinks_anchor	pratika_verified_in_elizarenkova
1	5	10	c	īśāno yavayā vadham	joined	samudra:01_rigveda.no_tags#5.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.005.html#rv01.005.10	y
1	6	1	a	yuñjanti (MŚ.9.2.4.2, erroneously, yuñjati) bradhnam aruṣam	joined	samudra:01_rigveda.no_tags#6.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.01	y
1	6	1	b	carantaṃ pari tasthuṣaḥ	joined	samudra:01_rigveda.no_tags#6.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.01	y
1	6	1	c	rocante rocanā divi	joined	samudra:01_rigveda.no_tags#6.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.01	y
1	6	2	a	yuñjanty asya kāmyā	joined	samudra:01_rigveda.no_tags#6.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.02	y
1	6	2	b	harī vipakṣasā rathe	joined	samudra:01_rigveda.no_tags#6.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.02	y
1	6	2	c	śoṇā dhṛṣṇū nṛvāhasā (VS. text, erroneously, nṛsāhasā)	joined	samudra:01_rigveda.no_tags#6.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.02	y
1	6	3	a	ketuṃ kṛṇvann aketave	joined	samudra:01_rigveda.no_tags#6.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.03	y
1	6	3	b	peśo maryā apeśase	joined	samudra:01_rigveda.no_tags#6.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.03	y
1	6	3	c	sam uṣadbhir ajāyathāḥ	joined	samudra:01_rigveda.no_tags#6.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.03	y
1	6	4	a	ād aha svadhām anu	joined	samudra:01_rigveda.no_tags#6.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.04	y
1	6	4	b	punar garbhatvam erire	joined	samudra:01_rigveda.no_tags#6.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.04	y
1	6	4	c	dadhānā nāma yajñiyam	joined	samudra:01_rigveda.no_tags#6.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.04	y
1	6	5	a	vīḍu (AVŚ.JB.Vait. vīlu) cid ārujatnubhiḥ	joined	samudra:01_rigveda.no_tags#6.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.05	n
1	6	5	b	guhā cid indra vahnibhiḥ	joined	samudra:01_rigveda.no_tags#6.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.05	y
1	6	5	c	avinda usriyā anu	joined	samudra:01_rigveda.no_tags#6.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.05	y
1	6	6	a	devayanto yathā matim	joined	samudra:01_rigveda.no_tags#6.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.06	y
1	6	6	b	achā vidadvasuṃ giraḥ	joined	samudra:01_rigveda.no_tags#6.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.06	n
1	6	6	c	mahām anūṣata śrutam	joined	samudra:01_rigveda.no_tags#6.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.06	y
1	6	7	a	indreṇa saṃ hi dṛkṣase	joined	samudra:01_rigveda.no_tags#6.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.07	y
1	6	7	b	saṃjagmāno abibhyuṣā	joined	samudra:01_rigveda.no_tags#6.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.07	y
1	6	7	c	mandū samānavarcasā	joined	samudra:01_rigveda.no_tags#6.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.07	y
1	6	8	a	anavadyair abhidyubhiḥ	joined	samudra:01_rigveda.no_tags#6.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.08	y
1	6	8	b	makhaḥ sahasvad arcati	joined	samudra:01_rigveda.no_tags#6.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.08	y
1	6	8	c	gaṇair indrasya kāmyaiḥ	joined	samudra:01_rigveda.no_tags#6.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.08	y
1	6	9	a	ataḥ parijmann ā gahi	joined	samudra:01_rigveda.no_tags#6.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.09	y
1	6	9	b	divo vā rocanād adhi	joined	samudra:01_rigveda.no_tags#6.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.09	y
1	6	9	c	sam asminn ṛñjate giraḥ	joined	samudra:01_rigveda.no_tags#6.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.09	y
1	6	10	a	ito vā sātim īmahe	joined	samudra:01_rigveda.no_tags#6.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.10	y
1	6	10	b	divo vā pārthivād adhi	joined	samudra:01_rigveda.no_tags#6.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.10	y
1	6	10	c	indraṃ maho vā rajasaḥ	joined	samudra:01_rigveda.no_tags#6.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.006.html#rv01.006.10	y
1	7	1		indram id gāthino bṛhat	joined	samudra:01_rigveda.no_tags#7.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.01	y
1	7	1	a	indram id gāthino bṛhat	joined	samudra:01_rigveda.no_tags#7.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.01	y
1	7	1	b	indram arkebhir arkiṇaḥ	joined	samudra:01_rigveda.no_tags#7.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.01	y
1	7	1	c	indraṃ vāṇīr anūṣata	joined	samudra:01_rigveda.no_tags#7.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.01	y
1	7	2	a	indra id dharyoḥ sacā	joined	samudra:01_rigveda.no_tags#7.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.02	y
1	7	2	b	saṃmiśla (MS. °lā) ā vacoyujā	joined	samudra:01_rigveda.no_tags#7.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.02	y
1	7	2	c	indro vajrī hiraṇyayaḥ	joined	samudra:01_rigveda.no_tags#7.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.02	y
1	7	3	a	indro dīrghāya cakṣase	joined	samudra:01_rigveda.no_tags#7.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.03	y
1	7	3	b	ā sūryaṃ rohayad divi	joined	samudra:01_rigveda.no_tags#7.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.03	y
1	7	3	c	vi gobhir adrim airayat	joined	samudra:01_rigveda.no_tags#7.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.03	y
1	7	4	a	indra vājeṣu no’va (KS. vaha; TB. ava)	joined	samudra:01_rigveda.no_tags#7.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.04	y
1	7	4	b	sahasrapradhaneṣu ca	joined	samudra:01_rigveda.no_tags#7.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.04	y
1	7	4	c	ugra ugrābhir ūtibhiḥ	joined	samudra:01_rigveda.no_tags#7.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.04	y
1	7	5	a	indraṃ vayaṃ mahādhane	joined	samudra:01_rigveda.no_tags#7.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.05	y
1	7	5	b	indram arbhe havāmahe	joined	samudra:01_rigveda.no_tags#7.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.05	y
1	7	5	c	yujaṃ vṛtreṣu vajriṇam	joined	samudra:01_rigveda.no_tags#7.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.05	y
1	7	6	a	sa no vṛṣann amuṃ carum	joined	samudra:01_rigveda.no_tags#7.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.06	y
1	7	6	b	satrādāvann apā vṛdhi	joined	samudra:01_rigveda.no_tags#7.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.06	y
1	7	6	c	asmabhyam apratiṣkutaḥ	joined	samudra:01_rigveda.no_tags#7.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.06	y
1	7	7	a	tuñje-tuñje ya uttare	joined	samudra:01_rigveda.no_tags#7.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.07	y
1	7	7	b	stomā indrasya vajriṇaḥ	joined	samudra:01_rigveda.no_tags#7.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.07	y
1	7	7	c	na vindhe asya suṣṭutim	joined	samudra:01_rigveda.no_tags#7.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.07	y
1	7	8	a	vṛṣā yūtheva vaṃsagaḥ	joined	samudra:01_rigveda.no_tags#7.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.08	y
1	7	8	b	kṛṣṭīr iyarty ojasā	joined	samudra:01_rigveda.no_tags#7.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.08	y
1	7	8	c	īśāno apratiṣkutaḥ	joined	samudra:01_rigveda.no_tags#7.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.08	y
1	7	9	a	ya ekaś carṣaṇīnām	joined	samudra:01_rigveda.no_tags#7.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.09	y
1	7	9	b	vasūnām irajyati	joined	samudra:01_rigveda.no_tags#7.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.09	y
1	7	9	c	indraḥ pañca kṣitīnām	joined	samudra:01_rigveda.no_tags#7.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.09	y
1	7	10	a	indraṃ vo viśvatas pari	joined	samudra:01_rigveda.no_tags#7.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.10	y
1	7	10	b	havāmahe janebhyaḥ	joined	samudra:01_rigveda.no_tags#7.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.10	y
1	7	10	c	asmākam astu kevalaḥ	joined	samudra:01_rigveda.no_tags#7.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.007.html#rv01.007.10	y
1	8	1	a	endra sānasiṃ rayim	joined	samudra:01_rigveda.no_tags#8.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.01	y
1	8	1	b	sajitvānaṃ sadāsaham	joined	samudra:01_rigveda.no_tags#8.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.01	y
1	8	1	c	varṣiṣṭham ūtaye bhara	joined	samudra:01_rigveda.no_tags#8.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.01	y
1	8	2	a	ni yena muṣṭihatyayā	joined	samudra:01_rigveda.no_tags#8.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.02	y
1	8	2	b	ni vṛtrā ruṇadhāmahai	joined	samudra:01_rigveda.no_tags#8.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.02	y
1	8	2	c	tvotāso ny arvatā	joined	samudra:01_rigveda.no_tags#8.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.02	y
1	8	3	a	indra tvotāsa ā vayam	joined	samudra:01_rigveda.no_tags#8.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.03	y
1	8	3	b	vajraṃ ghanā dadīmahi	joined	samudra:01_rigveda.no_tags#8.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.03	y
1	8	3	c	jayema saṃ yudhi spṛdhaḥ	joined	samudra:01_rigveda.no_tags#8.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.03	y
1	8	4	a	vayaṃ śūrebhir astṛbhiḥ	joined	samudra:01_rigveda.no_tags#8.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.04	y
1	8	4	b	indra tvayā yujā vayam	joined	samudra:01_rigveda.no_tags#8.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.04	y
1	8	4	c	sāsahyāma pṛtanyataḥ	joined	samudra:01_rigveda.no_tags#8.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.04	y
1	8	5	a	mahāṃ indraḥ paraś ca nu (SV. puraś ca naḥ)	joined	samudra:01_rigveda.no_tags#8.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.05	y
1	8	5	b	mahitvam astu vajriṇe	joined	samudra:01_rigveda.no_tags#8.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.05	y
1	8	5	c	dyaur na prathinā śavaḥ	joined	samudra:01_rigveda.no_tags#8.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.05	y
1	8	6	a	samohe vā ya āśata	joined	samudra:01_rigveda.no_tags#8.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.06	y
1	8	6	b	naras tokasya sanitau	joined	samudra:01_rigveda.no_tags#8.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.06	y
1	8	6	c	viprāso vā dhiyāyavaḥ	joined	samudra:01_rigveda.no_tags#8.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.06	y
1	8	7	a	yaḥ kukṣiḥ somapātamaḥ	joined	samudra:01_rigveda.no_tags#8.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.07	y
1	8	7	b	samudra iva pinvate	joined	samudra:01_rigveda.no_tags#8.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.07	y
1	8	7	c	urvīr āpo na kākudaḥ	joined	samudra:01_rigveda.no_tags#8.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.07	y
1	8	8	a	evā hy asya sūnṛtā	joined	samudra:01_rigveda.no_tags#8.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.08	y
1	8	8	b	virapśī gomatī mahī	joined	samudra:01_rigveda.no_tags#8.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.08	y
1	8	8	c	pakvā śākhā na dāśuṣe	joined	samudra:01_rigveda.no_tags#8.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.08	y
1	8	9	a	evā hi te vibhūtayaḥ	joined	samudra:01_rigveda.no_tags#8.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.09	y
1	8	9	b	ūtaya indra māvate	joined	samudra:01_rigveda.no_tags#8.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.09	y
1	8	9	c	sadyaś cit santi dāśuṣe	joined	samudra:01_rigveda.no_tags#8.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.09	y
1	8	10	a	evā hy asya kāmyā	joined	samudra:01_rigveda.no_tags#8.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.10	y
1	8	10	b	stoma ukthaṃ ca śaṃsyā (AŚ. cākanat)	joined	samudra:01_rigveda.no_tags#8.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.10	y
1	8	10	c	indrāya somapītaye	joined	samudra:01_rigveda.no_tags#8.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.008.html#rv01.008.10	y
1	9	1	a	indrehi matsy andhasaḥ	joined	samudra:01_rigveda.no_tags#9.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.01	n
1	9	1	b	viśvebhiḥ somaparvabhiḥ	joined	samudra:01_rigveda.no_tags#9.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.01	y
1	9	1	c	mahāṃ abhiṣṭir ojasā	joined	samudra:01_rigveda.no_tags#9.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.01	y
1	9	2	a	em enaṃ sṛjatā sute	joined	samudra:01_rigveda.no_tags#9.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.02	y
1	9	2	b	mandim indrāya mandine	joined	samudra:01_rigveda.no_tags#9.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.02	y
1	9	2	c	cakriṃ viśvāni cakraye	joined	samudra:01_rigveda.no_tags#9.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.02	y
1	9	3	a	matsvā suśipra mandibhiḥ	joined	samudra:01_rigveda.no_tags#9.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.03	y
1	9	3	b	stomebhir viśvacarṣaṇe	joined	samudra:01_rigveda.no_tags#9.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.03	y
1	9	3	c	sacaiṣu savaneṣv ā	joined	samudra:01_rigveda.no_tags#9.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.03	y
1	9	4	a	asṛgram indra te giraḥ	joined	samudra:01_rigveda.no_tags#9.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.04	y
1	9	4	b	prati tvām ud ahāsata	joined	samudra:01_rigveda.no_tags#9.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.04	y
1	9	4	c	ajoṣā (SV. sajoṣā) vṛṣabhaṃ patim	joined	samudra:01_rigveda.no_tags#9.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.04	y
1	9	5	a	saṃ codaya citram arvāk	joined	samudra:01_rigveda.no_tags#9.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.05	y
1	9	5	b	rādha indra vareṇyam	joined	samudra:01_rigveda.no_tags#9.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.05	y
1	9	5	c	asad it te vibhu prabhu	joined	samudra:01_rigveda.no_tags#9.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.05	y
1	9	6	a	asmān su tatra codaya	joined	samudra:01_rigveda.no_tags#9.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.06	y
1	9	6	b	indra rāye rabhasvataḥ	joined	samudra:01_rigveda.no_tags#9.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.06	n
1	9	6	c	tuvidyumna yaśasvataḥ (RV.3.16.6d, °vatā)	joined	samudra:01_rigveda.no_tags#9.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.06	y
1	9	7	a	saṃ gomad indra vājavat	joined	samudra:01_rigveda.no_tags#9.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.07	y
1	9	7	b	asme pṛthu śravo bṛhat	joined	samudra:01_rigveda.no_tags#9.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.07	y
1	9	7	c	viśvāyur dhehy akṣitam	joined	samudra:01_rigveda.no_tags#9.7	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.07	y
1	9	8	a	asme dhehi śravo bṛhat	joined	samudra:01_rigveda.no_tags#9.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.08	y
1	9	8	b	dyumnaṃ sahasrasātamam	joined	samudra:01_rigveda.no_tags#9.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.08	y
1	9	8	c	indra tā rathinīr iṣaḥ	joined	samudra:01_rigveda.no_tags#9.8	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.08	y
1	9	9	a	vasor indraṃ vasupatim	joined	samudra:01_rigveda.no_tags#9.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.09	y
1	9	9	b	gīrbhir gṛṇanta ṛgmiyam	joined	samudra:01_rigveda.no_tags#9.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.09	y
1	9	9	c	homa gantāram ūtaye	joined	samudra:01_rigveda.no_tags#9.9	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.09	y
1	9	10	a	sute-sute nyokase	joined	samudra:01_rigveda.no_tags#9.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.10	y
1	9	10	b	bṛhad bṛhata ed ariḥ	joined	samudra:01_rigveda.no_tags#9.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.10	y
1	9	10	c	indrāya śūṣam arcati	joined	samudra:01_rigveda.no_tags#9.10	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.009.html#rv01.009.10	y
1	10	1	a	gāyanti tvā gāyatriṇaḥ	joined	samudra:01_rigveda.no_tags#10.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.01	n
1	10	1	b	arcanty arkam arkiṇaḥ (JB.1.189b, arkāviṇā)	joined	samudra:01_rigveda.no_tags#10.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.01	n
1	10	1	c	brahmāṇas tvā śatakrato (JB.1.189c, tvā hoyi śatakratau)	joined	samudra:01_rigveda.no_tags#10.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.01	y
1	10	1	d	ud vaṃśam iva yemire (JB.1.189d, yāyimirāyi)	joined	samudra:01_rigveda.no_tags#10.1	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.01	y
1	10	2	a	yat sānoḥ sānum āruhat (SV. sānv āruhaḥ)	joined	samudra:01_rigveda.no_tags#10.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.02	y
1	10	2	b	bhūry aspaṣṭa kartvam	joined	samudra:01_rigveda.no_tags#10.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.02	y
1	10	2	c	tad indro arthaṃ cetati	joined	samudra:01_rigveda.no_tags#10.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.02	y
1	10	2	d	yūthena vṛṣṇir ejati	joined	samudra:01_rigveda.no_tags#10.2	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.02	y
1	10	3	a	yukṣvā hi keśinā harī	joined	samudra:01_rigveda.no_tags#10.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.03	y
1	10	3	b	vṛṣaṇā kakṣyaprā	joined	samudra:01_rigveda.no_tags#10.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.03	y
1	10	3	c	athā na indra somapāḥ	joined	samudra:01_rigveda.no_tags#10.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.03	y
1	10	3	d	girām upaśrutiṃ cara	joined	samudra:01_rigveda.no_tags#10.3	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.03	y
1	10	4	a	ehi stomāṃ abhi svara	joined	samudra:01_rigveda.no_tags#10.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.04	y
1	10	4	b	abhi gṛṇīhy ā ruva	joined	samudra:01_rigveda.no_tags#10.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.04	y
1	10	4	c	brahma ca no vaso sacā	joined	samudra:01_rigveda.no_tags#10.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.04	y
1	10	4	d	indra yajñaṃ ca vardhaya	joined	samudra:01_rigveda.no_tags#10.4	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.04	n
1	10	5	a	uktham (AŚ. ukthyam) indrāya śaṃsyam	joined	samudra:01_rigveda.no_tags#10.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.05	y
1	10	5	b	vardhanaṃ puruniṣṣidhe (SV. °niḥṣidhe)	joined	samudra:01_rigveda.no_tags#10.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.05	y
1	10	5	c	śakro yathā suteṣu ṇaḥ	joined	samudra:01_rigveda.no_tags#10.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.05	n
1	10	5	d	rāraṇat sakhyeṣu ca	joined	samudra:01_rigveda.no_tags#10.5	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.05	y
1	10	6	a	tam it sakhitva īmahe	joined	samudra:01_rigveda.no_tags#10.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.06	y
1	10	6	b	taṃ rāye taṃ suvīrye	joined	samudra:01_rigveda.no_tags#10.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.06	y
1	10	6	c	sa śakra uta naḥ śakat	joined	samudra:01_rigveda.no_tags#10.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.06	y
1	10	6	d	indro vasu dayamānaḥ	joined	samudra:01_rigveda.no_tags#10.6	https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv01.010.html#rv01.010.06	y
