dcs_id	dcs_lemma_iast	slp1	normkey	in_cdsl	token_count	grammar
161610	parābhū	parABU	parABU	1	128	1.P.
166832	muṇḍa	muRqa	muRqa	1	128	mn
169163	virūpākṣa	virUpAkza	virUpAkza	1	128	m
170050	bhaikṣya	BEkzya	BEkzya	1	128	n
211183	bahiṣpavamāna	bahizpavamAna	bahizpavamAna	1	128	adj
6602	ajña	ajYa	ajYa	1	127	adj
26212	bhauma	BOma	BOma	1	127	adj
27873	niryāsa	niryAsa	niryAsa	1	127	mn
56107	utsedha	utseDa	utseDa	1	127	m
58181	āhitāgni	AhitAgni	AhitAgni	1	127	m
72780	yakṛt	yakft	yakft	1	127	n
79434	mārdava	mArdava	mArdava	1	127	n
91725	dhanin	Danin	Danin	1	127	adj
99526	sūri	sUri	sUri	1	127	m
113165	sārtha	sArTa	sArTa	1	127	m
120451	vaiśvānara	vESvAnara	vESvAnara	1	127	adj
120809	svaira	svEra	svEra	1	127	adj
121001	vyavasāya	vyavasAya	vyavasAya	1	127	m
122897	vinatā	vinatA	vinatA	1	127	f
131084	śaśāṅka	SaSANka	SaSANka	1	127	m
140896	prapañca	prapaYca	prapaYca	1	127	m
141125	visarpa	visarpa	visarpa	1	127	m
142917	vegavat	vegavat	vegavat	1	127	adj
157726	cāray	cAray	cAray	0	127	10. Ā.
157861	ave	ave	ave	1	127	1.Ā.,2.P.,2.Ā.
160352	upakalpay	upakalpay	upakalpay	0	127	10.P.,10.Ā.
160670	upācar	upAcar	upAcar	1	127	1.P.,1.Ā.
162973	prayat	prayat	prayat	1	127	1.Ā.,1.P.
164621	vyācakṣ	vyAcakz	vyAcakz	1	127	1.Ā.,2.Ā.
165167	samave	samave	samave	1	127	2.P.
167040	phal	Pal	Pal	1	127	1. Ā.
10320	anāmaya	anAmaya	anAmaya	1	126	adj
10362	anārya	anArya	anArya	1	126	adj
16052	padmaka	padmaka	padmaka	1	126	n
25466	bhūmipa	BUmipa	BUmipa	1	126	m
26347	bhrānti	BrAnti	BrAnti	1	126	f
32764	aruṇa	aruRa	aruRa	1	126	mn
34347	nirbhaya	nirBaya	nirBaya	1	126	adj
35174	ninada	ninada	ninada	1	126	m
37310	malaya	malaya	malaya	1	126	m
59215	āyurveda	Ayurveda	Ayurveda	1	126	m
62195	āṅgirasa	ANgirasa	ANgirasa	1	126	m
67187	lomaśa	lomaSa	lomaSa	1	126	m
74635	vartula	vartula	vartula	1	126	adj
98549	suṣeṇa	suzeRa	suzeRa	1	126	m
110982	haima	hEma	hEma	1	126	adj
118724	vaidika	vEdika	vEdika	1	126	adj
134413	kṣapā	kzapA	kzapA	1	126	f
142782	vṛddha	vfdDa	vfdDa	1	126	m
156587	jalp	jalp	jalp	1	126	1. Ā.
157812	anunī	anunI	anunI	1	126	1.P.,1.Ā.
1890	kapilā	kapilA	kapilA	1	125	f
5365	akrūra	akrUra	akrUra	1	125	m
10720	anukta	anukta	anukta	1	125	adj
18278	saptati	saptati	saptati	1	125	f
31281	abheda	aBeda	aBeda	1	125	m
64100	īśvarā	ISvarA	ISvarA	1	125	f
64160	īṣā	IzA	IzA	1	125	f
81313	lāṅgalī	lANgalI	lANgalI	1	125	f
90147	doha	doha	doha	1	125	m
101193	dambha	damBa	damBa	1	125	m
111803	sākṣin	sAkzin	sAkzin	1	125	adj
112411	sāndra	sAndra	sAndra	1	125	adj
114243	sraṣṭṛ	srazwf	srazwf	1	125	m
115805	śamyā	SamyA	SamyA	1	125	f
129975	gāṇḍīvadhanvan	gARqIvaDanvan	gARqIvaDanvan	1	125	m
134774	kṣepa	kzepa	kzepa	1	125	m
142847	vṛṣadhvaja	vfzaDvaja	vfzaDvaja	1	125	m
144299	pīti	pIti	pIti	1	125	f
144538	punarvasu	punarvasu	punarvasu	1	125	m
144642	puruhūta	puruhUta	puruhUta	1	125	m
145523	pūga	pUga	pUga	1	125	mn
146538	dahana	dahana	dahana	1	125	m
155824	prahara	prahara	prahara	1	125	m
156186	klid	klid	klid	1	125	4. Ā.
159179	snih	snih	snih	1	125	4. P.
159735	āghrā	AGrA	AGrA	1	125	3.P.,1.Ā.,2.P.,4.P.,1.P.
159786	ādru	Adru	Adru	1	125	1.P.,1.Ā.
162423	praṇidhā	praRiDA	praRiDA	1	125	3.Ā.,3.P.
162445	pratikṛ	pratikf	pratikf	1	125	8.P.,8.Ā.
164526	vyatiric	vyatiric	vyatiric	1	125	7.P.
165331	samudyam	samudyam	samudyam	1	125	1.P.
166348	apahārin	apahArin	apahArin	1	125	adj
176534	uttaṅka	uttaNka	uttaNka	1	125	m
203027	acirāt	acirAt	acirAt	1	125	ind
6864	gāḍha	gAQa	gAQa	1	124	adj
10103	anavadya	anavadya	anavadya	1	124	adj
16139	payasyā	payasyA	payasyA	1	124	f
20590	anvaham	anvaham	anvaham	1	124	ind
22173	abhijana	aBijana	aBijana	1	124	mn
26022	bhoga	Boga	Boga	1	124	m
40041	oka	oka	oka	1	124	mn
44470	nalinī	nalinI	nalinI	1	124	f
53553	arvant	arvant	arvat	1	124	m
54263	avani	avani	avani	1	124	f
65389	raṃhas	raMhas	raMhas	1	124	n
72271	maitrī	mEtrI	mEtrI	1	124	f
90699	droṇakalaśa	droRakalaSa	droRakalaSa	0	124	m
95883	taḍāga	taqAga	taqAga	1	124	mn
105273	salokatā	salokatA	salokatA	1	124	f
127071	śotha	SoTa	SoTa	1	124	m
139287	viśvajit	viSvajit	viSvajit	1	124	m
158566	apoh	apoh	apoh	1	124	1.P.,1.Ā.
164648	vyāvṛt	vyAvft	vyAvft	1	124	1.P.,1.Ā.
218732	gha	Ga	Ga	1	124	ind
525	kakṣyā	kakzyA	kakzyA	1	123	f
5637	agada	agada	agada	1	123	mn
8792	saṃkoca	saMkoca	saNkoca	1	123	m
10226	anāgas	anAgas	anAgas	1	123	adj
12504	kalatra	kalatra	kalatra	1	123	n
17246	sadāśiva	sadASiva	sadASiva	1	123	m
18679	paraśvadha	paraSvaDa	paraSvaDa	1	123	m
35271	nibarhaṇa	nibarhaRa	nibarhaRa	1	123	adj
36140	manīṣā	manIzA	manIzA	1	123	f
42146	saṃyama	saMyama	saMyama	1	123	m
46614	vāruṇī	vAruRI	vAruRI	1	123	f
50409	bhīṣaṇa	BIzaRa	BIzaRa	1	123	adj
58986	āmalaka	Amalaka	Amalaka	1	123	n
60456	aṣṭadhā	azwaDA	azwaDA	1	123	ind
61000	asita	asita	asita	1	123	m
64305	ugrasena	ugrasena	ugrasena	1	123	m
73218	yatnatas	yatnatas	yatnatas	1	123	ind
73318	yathātatha	yaTAtaTa	yaTAtaTa	1	123	adj
84771	dīpti	dIpti	dIpti	1	123	f
87275	jaghanya	jaGanya	jaGanya	1	123	adj
90188	daurbalya	dOrbalya	dOrbalya	1	123	n
94692	piṅgala	piNgala	piNgala	1	123	adj
96108	tadānīm	tadAnIm	tadAnIm	1	123	ind
100637	dakṣiṇāgni	dakziRAgni	dakziRAgni	1	123	m
101809	saura	sOra	sOra	1	123	adj
102035	sauhṛda	sOhfda	sOhfda	1	123	n
110341	hiraṇyaya	hiraRyaya	hiraRyaya	1	123	adj
122621	viḍaṅga	viqaNga	viqaNga	1	123	n
129436	gatāsu	gatAsu	gatAsu	1	123	adj
136252	mūrtimat	mUrtimat	mUrtimat	1	123	adj
145410	puṣkala	puzkala	puzkala	1	123	adj
153987	preṣya	prezya	prezya	1	123	m
157864	dhā	DA	DA	1	123	4. Ā.
160001	āsic	Asic	Asic	1	123	6.P.,4.P.,6.Ā.,1.P.,4.Ā.
163553	viruc	viruc	viruc	1	123	1.Ā.,1.P.
163618	viśoṣay	viSozay	viSozay	0	123	10.P.,10.Ā.
164698	saṃrañj	saMraYj	saMraYj	1	123	6.P.,6.Ā.,4.P.,4.Ā.
175968	taptakhalva	taptaKalva	taptaKalva	0	123	mn
198630	trigarta	trigarta	trigarta	1	123	m
7028	ativiṣā	ativizA	ativizA	1	122	f
7929	adhikaraṇa	aDikaraRa	aDikaraRa	1	122	n
11305	anuvāsana	anuvAsana	anuvAsana	1	122	mn
23311	kitava	kitava	kitava	1	122	m
33268	nāṭya	nAwya	nAwya	1	122	n
33838	nāṣṭrā	nAzwrA	nAzwrA	0	122	f
58123	ādarśa	AdarSa	AdarSa	1	122	m
65498	raghunandana	raGunandana	raGunandana	1	122	m
76686	vānaprastha	vAnaprasTa	vAnaprasTa	1	122	mn
87527	janeśvara	janeSvara	janeSvara	1	122	m
91146	dvirada	dvirada	dvirada	1	122	m
91514	dvaipāyana	dvEpAyana	dvEpAyana	1	122	m
103517	spanda	spanda	spanda	1	122	m
118600	vaiṣamya	vEzamya	vEzamya	1	122	n
125201	guha	guha	guha	1	122	m
126358	śuddhodana	SudDodana	SudDodana	1	122	m
132709	śilpin	Silpin	Silpin	1	122	m
139362	viśvātman	viSvAtman	viSvAtman	1	122	m
142873	vṛṣan	vfzan	vfzan	1	122	adj
155766	prastāva	prastAva	prastAva	1	122	m
157931	anubandh	anubanD	anubanD	1	122	9.P.
159613	avaruh	avaruh	avaruh	1	122	1.P.,1.Ā.
162941	prabhid	praBid	praBid	1	122	7.P.
162951	pramath	pramaT	pramaT	1	122	9.P.,1.P.,1.Ā.,9.Ā.
170725	pradiś	pradiS	pradiS	1	122	6.Ā.,6.P.
202794	niyatam	niyatam	niyatam	1	122	ind
218691	ṛtāvan	ftAvan	ftAvan	0	122	adj
5478	akṣayya	akzayya	akzayya	1	121	adj
40909	śreṇi	SreRi	SreRi	1	121	mf
44269	narapati	narapati	narapati	1	121	m
50912	cāturvarṇya	cAturvarRya	cAturvarRya	1	121	n
58159	ādhāna	ADAna	ADAna	1	121	n
60554	aṣṭakā	azwakA	azwakA	1	121	f
73472	yathārtha	yaTArTa	yaTArTa	1	121	adj
78376	māgha	mAGa	mAGa	1	121	m
81428	lāvaṇya	lAvaRya	lAvaRya	1	121	n
81654	lepana	lepana	lepana	1	121	n
93032	pākaśāsana	pAkaSAsana	pAkaSAsana	1	121	m
102429	stotṛ	stotf	stotf	1	121	adj
135765	vireka	vireka	vireka	1	121	m
146570	dāyaka	dAyaka	dAyaka	1	121	adj
154131	phulla	Pulla	Pulla	1	121	adj
155735	prasūti	prasUti	prasUti	1	121	f
158431	yu	yu	yu	1	121	3. Ā.
159349	abhyudi	aByudi	aByudi	1	121	2.P.
159536	avadhū	avaDU	avaDU	1	121	5.Ā.,5.P.
159746	ācchid	AcCid	AcCid	0	121	7.P.,4.P.,1.P.,7.Ā.,4.Ā.
162788	pratyah	pratyah	pratyah	1	121	1.P.
163238	vāsay	vAsay	vAsay	1	121	Denom. Ā.
165215	samāmnā	samAmnA	samAmnA	1	121	1.P.
494	kakṣa	kakza	kakza	1	120	m
495	kakṣa	kakza	kakza	1	120	mf
2324	karavīra	karavIra	karavIra	1	120	mn
3359	kūrca	kUrca	kUrca	1	120	mn
11471	anusārin	anusArin	anusArin	1	120	adj
34699	nistriṃśa	nistriMSa	nistriMSa	1	120	m
34810	nikṛti	nikfti	nikfti	1	120	f
55157	aviśeṣa	aviSeza	aviSeza	1	120	m
55658	uttamāṅga	uttamANga	uttamANga	1	120	n
56894	udyama	udyama	udyama	1	120	m
62168	āghāra	AGAra	AGAra	1	120	m
81870	lubdhaka	lubDaka	lubDaka	1	120	m
86666	devadatta	devadatta	devadatta	1	120	m
102837	sthāṇu	sTARu	sTARu	1	120	mn
108457	sumna	sumna	sumna	1	120	n
115561	śanakais	SanakEs	SanakEs	1	120	ind
116409	śacīpati	SacIpati	SacIpati	1	120	m
130075	gabhasti	gaBasti	gaBasti	1	120	m
137516	mūka	mUka	mUka	1	120	adj
142458	vedapāraga	vedapAraga	vedapAraga	1	120	m
155837	praharṣa	praharza	praharza	1	120	m
162413	prajvālay	prajvAlay	prajvAlay	0	120	10.P.
162535	pratipūjay	pratipUjay	pratipUjay	0	120	10.P.,10.Ā.
163001	pralepay	pralepay	pralepay	0	120	10.P.
164685	vyṛdh	vyfD	vyfD	0	120	7.P.,4.P.,5.Ā.,4.Ā.,5.P.
165605	sūcay	sUcay	sUcay	1	120	Denom. P.
168583	āmāśaya	AmASaya	AmASaya	1	120	m
176732	daghna	daGna	daGna	1	120	adj
202483	lekhya	leKya	leKya	1	120	n
6539	ajātaśatru	ajAtaSatru	ajAtaSatru	1	119	m
11352	anuvrata	anuvrata	anuvrata	1	119	adj
11697	antaka	antaka	antaka	1	119	adj
25133	bhūpāla	BUpAla	BUpAla	1	119	m
35528	madhuparka	maDuparka	maDuparka	1	119	mn
39501	ekādaśī	ekAdaSI	ekAdaSI	1	119	f
44989	upajīvin	upajIvin	upajIvin	1	119	adj
48001	vighāta	viGAta	viGAta	1	119	m
63498	indrajit	indrajit	indrajit	1	119	m
69929	rāti	rAti	rAti	0	119	f
73750	yantṛ	yantf	yantf	1	119	m
156236	ghaṭ	Gaw	Gaw	1	119	1. Ā.
157773	anudru	anudru	anudru	1	119	1.P.,1.Ā.
159500	avajñā	avajYA	avajYA	1	119	9.P.,4.Ā.,9.Ā.
159915	āliṅgay	AliNgay	AliNgay	0	119	10.P.
160798	kṣobhay	kzoBay	kzoBay	0	119	10. Ā.
162184	pariśiṣ	pariSiz	pariSiz	1	119	7.Ā.,7.P.
162196	pariśri	pariSri	pariSri	1	119	1.P.,1.Ā.
163632	viṣah	vizah	vizah	1	119	1.Ā.,1.P.
165270	samīray	samIray	samIray	0	119	10.P.,10.Ā.
169455	vrīḍā	vrIqA	vrIqA	1	119	f
171922	ānāyay	AnAyay	AnAyay	0	119	10.P.,10.Ā.
216454	avāñc	avAYc	avAYc	0	119	adj
218969	pā	pA	pA	1	119	adj
16213	paratas	paratas	paratas	1	118	ind
18312	saphala	saPala	saPala	1	118	adj
36267	manojña	manojYa	manojYa	1	118	adj
36947	marīci	marIci	marIci	1	118	mf
45622	upavītin	upavItin	upavItin	1	118	adj
54366	avabhāsa	avaBAsa	avaBAsa	1	118	m
55392	ujjhita	ujJita	ujJita	1	118	adj
62060	āgas	Agas	Agas	1	118	n
76273	vācaspati	vAcaspati	vAcaspati	1	118	m
85107	duḥkha	duHKa	duHKa	1	118	adj
86086	dūṣaṇa	dUzaRa	dUzaRa	1	118	n
94382	pārṣṇi	pArzRi	pArzRi	1	118	mf
121805	svāhākāra	svAhAkAra	svAhAkAra	1	118	m
123431	gupti	gupti	gupti	1	118	f
126500	śūdrā	SUdrA	SUdrA	1	118	f
130108	gayā	gayA	gayA	1	118	f
139503	viṣuvant	vizuvant	vizuvat	1	118	mn
143126	vepathu	vepaTu	vepaTu	1	118	m
159069	skhal	sKal	sKal	1	118	1. Ā.
159541	avanam	avanam	avanam	1	118	1.P.,1.Ā.
160138	utpāṭay	utpAway	utpAway	0	118	10.P.
161101	darpay	darpay	darpay	0	118	10. P.
161414	nirmath	nirmaT	nirmaT	1	118	9.P.,1.P.,1.Ā.,9.Ā.
161507	niṣidh	niziD	niziD	1	118	1.P.
162195	pariśram	pariSram	pariSram	1	118	4.P.
163175	prāvṛ	prAvf	prAvf	1	118	5.Ā.,5.P.
163294	vici	vici	vici	1	118	5.Ā.,5.P.
163397	vinirdiś	vinirdiS	vinirdiS	1	118	6.P.
164274	catuṣpatha	catuzpaTa	catuzpaTa	1	118	mn
164958	saṃdarśay	saMdarSay	sandarSay	0	118	10.P.,10.Ā.
170097	parājaya	parAjaya	parAjaya	1	118	m
2713	karkaśa	karkaSa	karkaSa	1	117	adj
3478	kṛtaghna	kftaGna	kftaGna	1	117	adj
15494	patatrin	patatrin	patatrin	1	117	m
20850	apadeśa	apadeSa	apadeSa	1	117	m
24149	kuṭumba	kuwumba	kuwumba	1	117	n
28785	nīlotpala	nIlotpala	nIlotpala	1	117	n
29361	samakṣa	samakza	samakza	1	117	adj
35768	madhūka	maDUka	maDUka	1	117	mn
52104	cūta	cUta	cUta	1	117	m
59200	āyu	Ayu	Ayu	1	117	mn
69808	rasātala	rasAtala	rasAtala	1	117	n
69936	rākṣasa	rAkzasa	rAkzasa	1	117	adj
74116	yavana	yavana	yavana	1	117	m
78186	mātra	mAtra	mAtra	1	117	adj
87142	devala	devala	devala	1	117	m
87782	jayā	jayA	jayA	1	117	f
93181	pāñcālī	pAYcAlI	pAYcAlI	1	117	f
95986	tatrastha	tatrasTa	tatrasTa	1	117	adj
108179	subrahmaṇyā	subrahmaRyA	subrahmaRyA	1	117	f
112453	sāṃnidhya	sAMniDya	sAnniDya	1	117	n
116413	śaṭha	SaWa	SaWa	1	117	adj
118791	vainateya	vEnateya	vEnateya	1	117	m
123156	vimokṣa	vimokza	vimokza	1	117	m
127171	śuṣma	Suzma	Suzma	0	117	m
131777	śibi	Sibi	Sibi	1	117	m
140858	pradoṣa	pradoza	pradoza	1	117	m
144304	pītha	pITa	pITa	0	117	m
150083	pṛṣadājya	pfzadAjya	pfzadAjya	1	117	n
151156	prakarṣa	prakarza	prakarza	1	117	m
153277	prītimat	prItimat	prItimat	1	117	adj
154044	plavaṃgama	plavaMgama	plavaNgama	1	117	m
157741	jīvay	jIvay	jIvay	0	117	10. Ā.
158280	lup	lup	lup	1	117	6. Ā.
159219	harṣay	harzay	harzay	0	117	10. Ā.
159258	arthay	arTay	arTay	1	117	Denom. Ā.
167081	saṃpaś	saMpaS	sampaS	1	117	4.P.,4.Ā.
172424	amarṣaṇa	amarzaRa	amarzaRa	1	117	adj
176094	svāṅgaśīta	svANgaSIta	svANgaSIta	1	117	adj
218748	pramī	pramI	pramI	0	117	9.P.,3.P.,4.Ā.,9.Ā.
218787	mayobhu	mayoBu	mayoBu	0	117	adj
14064	kāmboja	kAmboja	kAmboja	1	116	m
17379	sani	sani	sani	1	116	mf
17809	saṃnikarṣa	saMnikarza	sannikarza	1	116	m
21911	abala	abala	abala	1	116	adj
30235	samuttha	samutTa	samutTa	1	116	adj
32194	amlavarga	amlavarga	amlavarga	1	116	m
48464	bhagaṃdara	BagaMdara	Bagandara	1	116	mn
64234	ukṣan	ukzan	ukzan	1	116	m
82389	tiryagyoni	tiryagyoni	tiryagyoni	1	116	f
82970	tulasī	tulasI	tulasI	1	116	f
84405	trita	trita	trita	1	116	m
89374	jīvantī	jIvantI	jIvantI	1	116	f
90694	droṇa	droRa	droRa	1	116	mn
95378	jyotsnā	jyotsnA	jyotsnA	1	116	f
100493	tviṣ	tviz	tviz	1	116	f
112945	sāraṇā	sAraRA	sAraRA	1	116	fn
122994	viparyāsa	viparyAsa	viparyAsa	1	116	m
129214	gandhi	ganDi	ganDi	1	116	adj
129718	garbhiṇī	garBiRI	garBiRI	1	116	f
134649	krośa	kroSa	kroSa	1	116	m
150681	pracāra	pracAra	pracAra	1	116	m
158065	nard	nard	nard	1	116	1. Ā.
161662	parikṣip	parikzip	parikzip	1	116	6.P.
162794	pratyāgam	pratyAgam	pratyAgam	1	116	1.P.
163275	vigarh	vigarh	vigarh	1	116	1.Ā.,1.P.
163326	vitras	vitras	vitras	1	116	4.P.,1.P.,1.Ā.,4.Ā.
164951	saṃdiś	saMdiS	sandiS	1	116	6.Ā.,6.P.
165319	samuddiś	samuddiS	samuddiS	1	116	6.P.
3489	kṛtajña	kftajYa	kftajYa	1	115	adj
4480	keli	keli	keli	1	115	mf
9004	saṃgara	saMgara	saNgara	1	115	m
12683	kalevara	kalevara	kalevara	1	115	mn
23457	kirāta	kirAta	kirAta	1	115	mn
39597	ekadhā	ekaDA	ekaDA	1	115	ind
43456	nayuta	nayuta	nayuta	0	115	m
47069	vāstu	vAstu	vAstu	1	115	n
56973	udvaha	udvaha	udvaha	1	115	m
64340	uccāvaca	uccAvaca	uccAvaca	1	115	adj
65462	rakṣitṛ	rakzitf	rakzitf	1	115	adj
70554	rājasa	rAjasa	rAjasa	1	115	adj
71450	rukmiṇī	rukmiRI	rukmiRI	1	115	f
77969	mahoraga	mahoraga	mahoraga	1	115	m
78176	māciram	mAciram	mAciram	1	115	ind
86000	dustara	dustara	dustara	1	115	adj
87979	jarāyu	jarAyu	jarAyu	1	115	mn
121065	vyākula	vyAkula	vyAkula	1	115	adj
126804	śaitya	SEtya	SEtya	1	115	n
133205	māhiṣa	mAhiza	mAhiza	1	115	adj
135429	kṣāra	kzAra	kzAra	1	115	n
144698	pulina	pulina	pulina	1	115	mn
148840	vāhlīka	vAhlIka	vAhlIka	1	115	m
159926	ālocay	Alocay	Alocay	0	115	10.P.,10.Ā.
161526	niṣpad	nizpad	nizpad	1	115	4.P.,4.Ā.
161703	pariṇam	pariRam	pariRam	1	115	1.P.,1.Ā.
163003	pralī	pralI	pralI	1	115	4.P.,4.Ā.
165413	sampat	sampat	sampat	1	115	1.P.,1.Ā.
202738	abhīkṣṇam	aBIkzRam	aBIkzRam	1	115	ind
216363	yajñāyajñīya	yajYAyajYIya	yajYAyajYIya	0	115	n
3696	kṛtāstra	kftAstra	kftAstra	1	114	adj
12781	kalyāṇa	kalyARa	kalyARa	1	114	n
15808	padavī	padavI	padavI	1	114	f
29144	neṣṭṛ	nezwf	nezwf	1	114	m
32670	ari	ari	ari	1	114	adj
35175	nināda	ninAda	ninAda	1	114	m
50576	bhoktṛ	Boktf	Boktf	1	114	m
52524	chanda	Canda	Canda	1	114	m
52983	jagannātha	jagannATa	jagannATa	1	114	m
56591	udgāra	udgAra	udgAra	1	114	m
58492	ānṛśaṃsya	AnfSaMsya	AnfSaMsya	1	114	n
58558	āpta	Apta	Apta	1	114	m
73168	yajya	yajya	yajya	0	114	fn
90399	drapsa	drapsa	drapsa	0	114	m
107395	sudarśana	sudarSana	sudarSana	1	114	m
113264	sāla	sAla	sAla	1	114	m
121098	vyāja	vyAja	vyAja	1	114	m
125471	gopī	gopI	gopI	1	114	f
127259	śūlin	SUlin	SUlin	1	114	m
139906	pratīkāśa	pratIkASa	pratIkASa	1	114	m
146703	dāva	dAva	dAva	1	114	m
155790	prasravaṇa	prasravaRa	prasravaRa	1	114	n
156583	jakṣ	jakz	jakz	1	114	1. P.
159537	avadhāray	avaDAray	avaDAray	0	114	10.P.,10.Ā.
159762	ātan	Atan	Atan	1	114	8.P.,8.Ā.
160721	upāśri	upASri	upASri	1	114	1.P.,1.Ā.
161181	ghṛtavat	Gftavat	Gftavat	1	114	adj
162139	parilikh	pariliK	pariliK	1	114	6.P.
163065	pravṛj	pravfj	pravfj	0	114	7.Ā.,7.P.
165169	samaś	samaS	samaS	1	114	5.Ā.,5.P.
166657	vyatikrama	vyatikrama	vyatikrama	1	114	m
211514	harivat	harivat	harivat	0	114	adj
215926	pratna	pratna	pratna	0	114	adj
4978	kopana	kopana	kopana	1	113	adj
6532	ajāta	ajAta	ajAta	1	113	adj
10819	anujñā	anujYA	anujYA	1	113	f
17629	saṃdarśana	saMdarSana	sandarSana	1	113	n
26248	bhraṃśa	BraMSa	BraMSa	1	113	m
32978	nahi	nahi	nahi	1	113	ind
41979	ṣaṣṭhī	zazWI	zazWI	1	113	f
44935	upacaya	upacaya	upacaya	1	113	m
45512	upalambha	upalamBa	upalamBa	1	113	m
47927	vikṣepa	vikzepa	vikzepa	1	113	m
50025	bhāṣin	BAzin	BAzin	1	113	adj
58280	ānantya	Anantya	Anantya	1	113	n
61956	ākhu	AKu	AKu	1	113	m
68834	vandhyā	vanDyA	vanDyA	1	113	f
76861	vāmana	vAmana	vAmana	1	113	m
83292	tṛtīyā	tftIyA	tftIyA	1	113	f
83444	taijasa	tEjasa	tEjasa	1	113	adj
94209	pāruṣya	pAruzya	pAruzya	1	113	n
98111	surabhi	suraBi	suraBi	1	113	f
103335	snātaka	snAtaka	snAtaka	1	113	m
113839	sphoṭa	sPowa	sPowa	1	113	m
116356	śakuna	Sakuna	Sakuna	1	113	m
128870	khādira	KAdira	KAdira	1	113	adj
143120	vena	vena	vena	1	113	m
149603	brahmacārin	brahmacArin	brahmacArin	1	113	adj
158393	dharṣay	Darzay	Darzay	0	113	10. P.
160443	upaniṣkram	upanizkram	upanizkram	1	113	1.P.
15286	paṭu	pawu	pawu	1	112	mn
32616	aravinda	aravinda	aravinda	1	112	n
45936	upāṃśu	upAMSu	upAMSu	1	112	m
51220	cit	cit	cit	1	112	adj
51223	citā	citA	citA	1	112	f
54589	avaśa	avaSa	avaSa	1	112	adj
58438	ānupūrvya	AnupUrvya	AnupUrvya	1	112	n
68944	vami	vami	vami	1	112	f
77014	mahādhana	mahADana	mahADana	1	112	adj
85809	durga	durga	durga	1	112	adj
97623	sulabha	sulaBa	sulaBa	1	112	adj
105320	sava	sava	sava	1	112	m
110384	hīraka	hIraka	hIraka	1	112	mn
113665	siṃhāsana	siMhAsana	siMhAsana	1	112	n
122637	vitāna	vitAna	vitAna	1	112	mn
125393	gomāyu	gomAyu	gomAyu	1	112	m
127277	śṛṅgavera	SfNgavera	SfNgavera	1	112	mn
130221	gahana	gahana	gahana	1	112	adj
141485	vīti	vIti	vIti	1	112	f
145576	pūraṇa	pUraRa	pUraRa	1	112	n
159472	bhās	BAs	BAs	1	112	1. Ā.
160197	udīkṣ	udIkz	udIkz	1	112	1.Ā.,1.P.
171261	ruṣ	ruz	ruz	1	112	f
1658	kandara	kandara	kandara	1	111	mfn
2558	karāla	karAla	karAla	1	111	adj
3655	kṛtānta	kftAnta	kftAnta	1	111	m
8754	saṃkaṭa	saMkawa	saNkawa	1	111	n
19927	parus	parus	parus	1	111	n
25122	bhūpa	BUpa	BUpa	1	111	m
37143	mardana	mardana	mardana	1	111	adj
52259	caitra	cEtra	cEtra	1	111	m
83564	toka	toka	toka	1	111	n
83614	toyada	toyada	toyada	1	111	m
93729	pādukā	pAdukA	pAdukA	1	111	f
100840	daṇḍaka	daRqaka	daRqaka	1	111	mfn
101661	saubhaga	sOBaga	sOBaga	1	111	n
109827	hāṭaka	hAwaka	hAwaka	1	111	n
116852	śarabha	SaraBa	SaraBa	1	111	m
126415	śūnyatā	SUnyatA	SUnyatA	1	111	f
152020	prātaranuvāka	prAtaranuvAka	prAtaranuvAka	1	111	m
153864	balāhaka	balAhaka	balAhaka	1	111	m
156196	kṣi	kzi	kzi	1	111	4. Ā.
160533	upalip	upalip	upalip	1	111	6.P.
161296	nidhāpay	niDApay	niDApay	0	111	10.P.
161506	niṣic	nizic	nizic	1	111	4.P.,1.P.,6.P.,6.Ā.
171981	samāśvāsay	samASvAsay	samASvAsay	0	111	10.P.,10.Ā.
172419	plavaga	plavaga	plavaga	1	111	m
173213	śaraṇya	SaraRya	SaraRya	1	111	adj
204647	aniśam	aniSam	aniSam	1	111	ind
394	ka	ka	ka	1	110	m
7394	atyantam	atyantam	atyantam	1	110	ind
24481	kubja	kubja	kubja	1	110	adj
24543	kumāraka	kumAraka	kumAraka	1	110	m
27937	nirvṛta	nirvfta	nirvfta	1	110	adj
30173	samīraṇa	samIraRa	samIraRa	1	110	m
39037	ṛṣṭi	fzwi	fzwi	1	110	f
40974	śraiṣṭhya	SrEzWya	SrEzWya	1	110	n
42873	dhūmra	DUmra	DUmra	1	110	adj
43962	nandana	nandana	nandana	1	110	n
44659	navati	navati	navati	1	110	f
61274	astrī	astrI	astrI	1	110	f
62206	ārṣa	Arza	Arza	1	110	adj
63369	itthā	itTA	itTA	1	110	ind
68729	vanitā	vanitA	vanitA	1	110	f
70703	rāthaṃtara	rATaMtara	rATantara	0	110	adj
76994	mahādevī	mahAdevI	mahAdevI	1	110	f
77490	mahārasa	mahArasa	mahArasa	1	110	mn
87245	deśanā	deSanA	deSanA	1	110	f
88671	jātīya	jAtIya	jAtIya	1	110	adj
88994	jighāṃsu	jiGAMsu	jiGAMsu	1	110	adj
109866	hārdikya	hArdikya	hArdikya	1	110	m
123160	viyant	viyant	viyat	1	110	n
125212	guhyaka	guhyaka	guhyaka	1	110	m
125372	gopāla	gopAla	gopAla	1	110	m
131754	śini	Sini	Sini	1	110	m
